system:index,landcover,19-1_swir2,19-2_swir2,20-1_swir2,20-2_swir2,21-1_swir2,21-2_swir2,22-1_swir2,22-2_swir2,23-1_swir2,23-2_swir2
000000000000000009d2_0,1,0.0272,0.019,0.02485,0.0261,0.02555,0.0246,0.0222,0.0223,0.02775,0.0192
000000000000000007d5_0,1,0.0872,0.0751,0.0833,0.06755,0.07685,0.081,0.059,0.0686,0.06885,0.06595
000000000000000003d6_0,1,0.04985,0.0542,0.044,0.0406,0.06525,0.0378,0.0522,0.04665,0.0499,0.0502
000000000000000009d3_0,1,0.0524,0.0386,0.0411,0.03155,0.0331,0.041,0.03615,0.0411,0.0391,0.0461
000000000000000003c7_0,1,0.0564,0.05325,0.049,0.0467,0.047,0.0524,0.0577499999999999,0.0461,0.053,0.06315
000000000000000009f0_0,1,0.06255,0.056,0.06085,0.0931,0.1599,0.07075,0.0833,0.076,0.0871,0.1172
000000000000000003bc_0,1,0.0663,0.0361,0.0441,0.0424999999999999,0.0452,0.04135,0.04035,0.0343,0.0432,0.0573
000000000000000009ec_0,1,0.0437,0.0314,0.03875,0.0308,0.0321,0.0309,0.03855,0.0347,0.0388,0.035
00000000000000000812_0,1,0.0678,0.0564,0.0539,0.0631,0.0662,0.0759,0.08455,0.0658,0.0559,0.0636
000000000000000003dd_0,1,0.0476,0.0575,0.0638,0.0332999999999999,0.05355,0.0351,0.04495,0.0553,0.0583,0.0505
00000000000000000a06_0,1,0.05215,0.0311,0.0365,0.0306,0.05,0.0319,0.0461,0.033,0.0316,0.0316
0000000000000000038d_0,1,0.0616,0.0449,0.0515,0.0457,0.0455,0.0443,0.05665,0.0422,0.0593,0.0431
000000000000000007d3_0,1,0.06265,0.0598,0.0851,0.0657,0.0751,0.0578,0.0675,0.0667,0.0737,0.06145
00000000000000000781_0,1,0.0391,0.0279,0.04005,0.037,0.0403,0.0273,0.0353,0.0299,0.0367,0.028
000000000000000007da_0,1,0.0572,0.0446,0.0639,0.0398,0.0638,0.07315,0.0327,0.0301,0.0503,0.0263
00000000000000000389_0,1,0.0606,0.06745,0.0695,0.0611,0.0675,0.058,0.06555,0.0602,0.0718,0.0542
0000000000000000039a_0,1,0.0755,0.0606,0.0655,0.0734,0.0805,0.0639,0.09025,0.0605,0.0842,0.0657
0000000000000000078b_0,1,0.0691,0.0604,0.06075,0.04175,0.04945,0.05525,0.0448,0.0385,0.0402,0.04575
000000000000000009be_0,1,0.02695,0.0267,0.03575,0.0427,0.03365,0.0288,0.031,0.0338,0.03105,0.0242
000000000000000003bd_0,1,0.0691,0.0396,0.0446,0.0416,0.04355,0.04035,0.04075,0.0363,0.04095,0.0466
00000000000000000406_0,1,0.01135,0.0067,0.0077,0.0084,0.0058,0.012,0.0115,0.0156,0.1037,0.0426
000000000000000007f4_0,1,0.01385,0.0156,0.0151,0.0116,0.01045,0.0142,0.0089,0.0113,0.0148,0.0102
000000000000000003de_0,1,0.0499,0.05475,0.0575,0.0604,0.0643,0.0461,0.05945,0.0576,0.06235,0.05685
000000000000000003ab_0,1,0.0564,0.0406,0.04325,0.0531,0.04435,0.049,0.04155,0.03705,0.0451,0.04
000000000000000003c5_0,1,0.0542,0.0401,0.0438,0.0337,0.0394,0.0388,0.038,0.0381,0.0396,0.0399
000000000000000003cc_0,1,0.0554,0.0406,0.0418,0.0332999999999999,0.0328,0.03785,0.03785,0.045,0.0411,0.0555
000000000000000003d2_0,1,0.05695,0.05805,0.0635,0.0595,0.0553,0.057,0.06865,0.0684,0.0777,0.08865
000000000000000007ef_0,1,0.0201,0.01595,0.01805,0.0272,0.02475,0.0155,0.01545,0.0139,0.0224,0.01295
000000000000000003c0_0,1,0.0501,0.03725,0.03375,0.0345,0.0336,0.0309,0.03675,0.0411,0.0384,0.0363
00000000000000000a45_0,1,0.0422,0.03845,0.0654,0.0382,0.0378,0.0343,0.0322,0.0425,0.0453,0.032
000000000000000003be_0,1,0.0622,0.0452,0.0488,0.0484,0.0571,0.0499,0.05735,0.0482,0.07645,0.04805
000000000000000007f5_0,1,0.02835,0.0224,0.019,0.02105,0.0377,0.01835,0.021,0.0208,0.0228,0.0286
000000000000000007b1_0,1,0.05315,0.0427,0.0523,0.0423,0.0509,0.0404,0.04115,0.0418,0.0411,0.0392
000000000000000003d9_0,1,0.0569,0.0444,0.0574,0.0331,0.0497,0.0388,0.0434,0.0366,0.0531,0.0415
000000000000000003f7_0,1,0.018,0.0207,0.0175,0.0239,0.0203,0.0193,0.0181,0.01775,0.0231,0.0161
000000000000000007c9_0,1,0.0153499999999999,0.0159,0.0132,0.0173,0.0151,0.0162,0.0155,0.0152,0.0166,0.0094
000000000000000003f1_0,1,0.0367,0.01865,0.0477,0.0151,0.0415,0.02225,0.0188,0.0397,0.029,0.02315
000000000000000003e5_0,1,0.0591,0.046,0.053,0.05295,0.05965,0.0494,0.0667,0.0658499999999999,0.0664,0.0506
000000000000000003b9_0,1,0.0571,0.0485,0.03935,0.0388,0.0364,0.0351,0.03895,0.0504,0.0429,0.0361
000000000000000003a8_0,1,0.0358,0.02735,0.0352,0.0313,0.0446499999999999,0.02865,0.029,0.0383,0.04455,0.0289
000000000000000003f8_0,1,0.12,0.1037,0.1425,0.1194,0.15725,0.1204,0.15795,0.1259,0.1405,0.1237
0000000000000000040b_0,1,0.00975,0.0067,0.0053,0.0094,0.0055,0.00715,0.008,0.0125,0.0122,0.0079
000000000000000007bb_0,1,0.0455,0.0345,0.0454,0.0322,0.0388,0.03085,0.0396,0.0303,0.0367,0.0306
0000000000000000040d_0,1,0.06615,0.0487,0.0414,0.0497,0.0484,0.0434,0.0562,0.054,0.0775,0.0918
000000000000000009c5_0,1,0.1165,0.08175,0.0866,0.06985,0.1038,0.0587,0.0564,0.0481,0.0508,0.0406
000000000000000003fd_0,1,0.0393,0.0201,0.0194,0.0211,0.019,0.0216,0.0146,0.0197,0.0205,0.0391
00000000000000000404_0,1,0.064,0.0348,0.0569,0.04835,0.063,0.0458,0.0545999999999999,0.0421,0.06105,0.0236
000000000000000007d9_0,1,0.056,0.0395,0.04495,0.042,0.051,0.0444,0.04465,0.0397,0.0516,0.0599
00000000000000000a08_0,1,0.0488,0.0442,0.0509,0.0539,0.054,0.04135,0.0558,0.0418,0.061,0.052
00000000000000000817_0,1,0.1154,0.0787,0.0871,0.171,0.16455,0.1961,0.2061,0.1441,0.17,0.1256
000000000000000003b0_0,1,0.0453,0.0414,0.0454,0.0381,0.04255,0.0365,0.042,0.0369,0.0361,0.0352
0000000000000000078a_0,1,0.06345,0.0357,0.0381,0.032,0.0326,0.0363,0.03535,0.0378,0.0385,0.0298
0000000000000000080a_0,1,0.01735,0.0132,0.01,0.017,0.013,0.0179,0.0252,0.0225,0.0369,0.01015
00000000000000000408_0,1,0.0484,0.0576,0.065,0.05605,0.072,0.062,0.0695,0.0634,0.0504,0.0612
000000000000000007b3_0,1,0.04295,0.033,0.04305,0.033,0.03475,0.0330499999999999,0.03945,0.0353,0.0393,0.0304
000000000000000007fb_0,1,0.0347,0.0258,0.0307,0.02525,0.0347,0.02935,0.0162,0.02625,0.0235,0.0244
000000000000000009d0_0,1,0.0227,0.04205,0.04885,0.02915,0.02615,0.0394,0.04875,0.02315,0.0385,0.0567
000000000000000007bd_0,1,0.0937,0.0797,0.0897,0.07495,0.10335,0.0684,0.1372,0.0777,0.0818,0.0954
0000000000000000082e_0,1,0.0356,0.0301,0.0371,0.0383,0.04445,0.0363,0.0388,0.03455,0.0447,0.03905
000000000000000007dc_0,1,0.06475,0.045,0.0617,0.052,0.0576,0.0443,0.048,0.0389,0.0549,0.067
00000000000000000393_0,1,0.0546,0.0355,0.0463,0.0321,0.0331,0.0292,0.03695,0.0263,0.0378,0.0309
00000000000000000400_0,1,0.076,0.0601,0.0655,0.05815,0.0815,0.0313,0.0526,0.059,0.0616,0.03475
000000000000000007de_0,1,0.031,0.0207,0.0356,0.0185,0.05065,0.03045,0.0348,0.0383,0.0633,0.0197
000000000000000007e5_0,1,0.0726,0.0501,0.0592,0.05005,0.05785,0.0532,0.0635,0.0455,0.0584,0.0541
000000000000000009e5_0,1,0.0236,0.0273,0.0441,0.0211,0.0174,0.024,0.0267,0.0292,0.0289,0.0194
000000000000000007c3_0,1,0.0547,0.0447,0.0475,0.0381,0.035,0.04385,0.0526,0.041,0.0519,0.0364
00000000000000000813_0,1,0.0696,0.0709,0.0708,0.0695,0.0751,0.0732,0.0827,0.0332999999999999,0.069,0.0697
000000000000000003d7_0,1,0.0363,0.0297,0.03265,0.0271,0.0302,0.02645,0.03475,0.0404,0.0463,0.0325
0000000000000000082d_0,1,0.0654,0.0471,0.0484,0.0352,0.04595,0.0378,0.03885,0.0314,0.0366,0.0411
0000000000000000041b_0,1,0.0646,0.0409,0.051,0.0659,0.05495,0.0371,0.0482,0.0363,0.0951,0.0215
000000000000000003b7_0,1,0.0554,0.0488,0.05825,0.0449,0.0503,0.053,0.0511,0.0454,0.0501,0.0441
000000000000000007ce_0,1,0.063,0.0406,0.0439,0.0564,0.0483,0.038,0.03795,0.046,0.0484,0.0528
000000000000000007c4_0,1,0.0577,0.0428,0.04515,0.04,0.04415,0.03745,0.0406,0.0383,0.0484,0.0525
00000000000000000793_0,1,0.05345,0.045,0.05285,0.0414,0.04705,0.0367,0.03935,0.0398,0.03885,0.04
00000000000000000795_0,1,0.0931,0.08985,0.11735,0.0944,0.11685,0.0919,0.10075,0.0925,0.1141,0.0913
00000000000000000a09_0,1,0.02735,0.01315,0.0068,0.011,0.0611,0.0312,0.031,0.0731,0.0193,0.0453
00000000000000000815_0,1,0.04615,0.0406,0.0379,0.0582,0.0508,0.0555,0.0506,0.03255,0.0343,0.0688
000000000000000003a7_0,1,0.05835,0.047,0.0487,0.0383,0.04005,0.0346,0.03835,0.04035,0.0389,0.03635
00000000000000000413_0,1,0.07065,0.04635,0.0792,0.0531,0.07855,0.04695,0.0805,0.0273,0.11045,0.0416
0000000000000000076f_0,1,0.03195,0.0292,0.0323,0.0323,0.03085,0.02905,0.0286,0.0291,0.0324,0.03105
000000000000000007e4_0,1,0.07635,0.0617,0.0879,0.09535,0.1097,0.0872,0.08935,0.09305,0.1026,0.0883
000000000000000003e4_0,1,0.03185,0.0322,0.04325,0.02865,0.0315,0.0406,0.07135,0.03325,0.0349,0.0288
00000000000000000415_0,1,0.0655,0.0409,0.0691,0.05465,0.07905,0.03105,0.0467,0.02835,0.0621,0.0474
000000000000000009dd_0,1,0.065,0.05635,0.1141,0.1015,0.1053,0.0595,0.07785,0.07015,0.078,0.0531
000000000000000003d8_0,1,0.05435,0.0358,0.04245,0.05225,0.05145,0.0381,0.0389,0.0372,0.0402,0.0641
000000000000000007c0_0,1,0.1298,0.1083,0.1202,0.11385,0.1496,0.1225499999999999,0.15915,0.1212,0.1559,0.109
00000000000000000424_0,1,0.0659,0.0813,0.0801,0.0865,0.08945,0.0764,0.1034,0.0818,0.0832,0.1106
000000000000000003cf_0,1,0.07425,0.0474,0.07055,0.05315,0.0599,0.0466,0.04865,0.0408,0.0488,0.0408
00000000000000000766_0,1,0.0294,0.0274,0.0326,0.0316,0.02885,0.0251,0.02775,0.0272,0.0239,0.0258
000000000000000003da_0,1,0.0492,0.03455,0.0418,0.0405,0.0403,0.0376,0.0371,0.03565,0.0439,0.0625
000000000000000003c8_0,1,0.0626,0.0407,0.04655,0.0482,0.05215,0.0371,0.03895,0.036,0.041,0.0476
000000000000000003d4_0,1,0.0547,0.05025,0.052,0.0423,0.041,0.046,0.04255,0.0496,0.0485,0.0518
000000000000000003ee_0,1,0.0521,0.04635,0.059,0.0512,0.0585,0.0423,0.05695,0.0455,0.0487,0.0436
00000000000000000a41_0,1,0.0581,0.06115,0.0571,0.056,0.0383,0.0575,0.0579,0.0506,0.0675,0.0436
000000000000000007ec_0,1,0.0778,0.0317,0.0603999999999999,0.02265,0.05195,0.02595,0.04595,0.02365,0.0322,0.0367
000000000000000003f4_0,1,0.086,0.0475,0.06365,0.04945,0.0771,0.0649,0.07295,0.0427,0.0545,0.06175
00000000000000000808_0,1,0.0249,0.0186,0.0214,0.0162,0.00925,0.02265,0.0192,0.0202,0.0251,0.0086
0000000000000000079d_0,1,0.039,0.0302,0.0301,0.0301,0.032,0.0377,0.02985,0.03305,0.0356,0.0263
00000000000000000427_0,1,0.0405,0.0291,0.0305,0.0357,0.0277,0.0296,0.0906,0.0283,0.0411,0.0311
000000000000000003e7_0,1,0.05185,0.03705,0.04985,0.0485,0.0531,0.04115,0.0376,0.0368,0.0392,0.0608
00000000000000000782_0,1,0.0263,0.02405,0.0279,0.02675,0.02445,0.02545,0.02875,0.0341,0.0417,0.0232
000000000000000009ea_0,1,0.0605,0.04225,0.06205,0.0421,0.05885,0.0352,0.0482,0.0351,0.0453,0.04495
0000000000000000041d_0,1,0.0221,0.02395,0.017,0.0249,0.0223,0.0158,0.0229,0.0206,0.0171,0.0275
000000000000000007b8_0,1,0.04445,0.0355,0.0319,0.0347,0.036,0.03125,0.03135,0.04435,0.044,0.02505
00000000000000000801_0,1,0.0838,0.0795,0.1092,0.09045,0.0916,0.0712,0.0932,0.0708999999999999,0.0937,0.0652
00000000000000000811_0,1,0.0411,0.04435,0.0308,0.0289,0.0445,0.0382,0.0377,0.0229,0.0269,0.0418
000000000000000007f1_0,1,0.0571,0.0242,0.04745,0.0201,0.04265,0.0253,0.03855,0.0234,0.0334,0.0306
00000000000000000416_0,1,0.0644,0.0787,0.0715,0.1119,0.1004,0.0973,0.1362,0.1275,0.11885,0.1148
000000000000000003f0_0,1,0.0872,0.05765,0.0598,0.05385,0.0657,0.0543,0.04805,0.0743,0.0866,0.0952
000000000000000007d4_0,1,0.04715,0.0313,0.03985,0.034,0.03895,0.0381,0.03985,0.0342,0.0424,0.0449
00000000000000000417_0,1,0.0887,0.09965,0.1024,0.1011,0.0707,0.0894,0.1044,0.0576,0.0799,0.0625
000000000000000003fa_0,1,0.0947,0.0582,0.07725,0.03245,0.0696,0.04095,0.05585,0.04315,0.06515,0.0627
000000000000000003b4_0,1,0.0486,0.0343,0.0458,0.0339,0.03405,0.0324,0.03735,0.0388,0.044,0.0371
0000000000000000042a_0,1,0.0542,0.0648,0.0778,0.1024,0.1058,0.082,0.1324,0.0975,0.1255,0.0658
000000000000000007e0_0,1,0.0618,0.0472,0.05935,0.0475,0.0509,0.0446,0.0487,0.0438,0.051,0.0492
000000000000000007fa_0,1,0.0417,0.0291,0.04385,0.0335,0.0506,0.0246,0.04265,0.0252,0.0279,0.0289
0000000000000000081f_0,1,0.0399,0.0231,0.0074,0.02285,0.0434,0.0274,0.0161,0.0244,0.0222,0.0347
000000000000000009dc_0,1,0.04265,0.01695,0.0147,0.02085,0.0599,0.02925,0.023,0.02355,0.0272,0.0417
000000000000000009df_0,1,0.0149,0.00595,0.01275,0.00625,0.02935,0.00655,0.0128,0.00615,0.00465,0.0042
00000000000000000807_0,1,0.01355,0.00905,0.0035,0.0072,0.0131,0.00775,0.0084,0.0071,0.0108,0.0092
00000000000000000a0a_0,1,0.052,0.04,0.0627,0.0517,0.04615,0.0286,0.03115,0.0414,0.08655,0.04845
000000000000000007f7_0,1,0.05755,0.0506,0.0671,0.0566,0.0578,0.0411,0.0401,0.0332999999999999,0.0497,0.0519
00000000000000000411_0,1,0.16825,0.15895,0.17555,0.1721,0.17065,0.1527,0.1757,0.15835,0.1802,0.1391
000000000000000007c8_0,1,0.03535,0.04185,0.04875,0.057,0.0566,0.0312,0.0504,0.0379,0.0439,0.0417
00000000000000000a0b_0,1,0.0279,0.0299,0.0402,0.0314,0.03735,0.031,0.0331,0.0322,0.03245,0.0317
00000000000000000803_0,1,0.0735,0.0631,0.07875,0.0646,0.0749,0.0817,0.10235,0.078,0.0974,0.0781
000000000000000007db_0,1,0.0884,0.07395,0.07685,0.0451,0.0736,0.05935,0.0749,0.0722,0.0784,0.0485
000000000000000007e9_0,1,0.0558,0.0398,0.05105,0.0499,0.05195,0.0423,0.03855,0.04,0.0539,0.0524
000000000000000003ff_0,1,0.0837,0.0694,0.0748,0.0545,0.0602,0.0622,0.0826,0.0652,0.0885,0.0526
000000000000000007f3_0,1,0.0779,0.05315,0.072,0.0478,0.0727,0.0619,0.0545,0.0659,0.0624,0.0518
00000000000000000407_0,1,0.1376,0.1169,0.12635,0.0752,0.1271,0.1077,0.1241,0.0879,0.10645,0.103
00000000000000000a0c_0,1,0.0103,0.0114,0.0097,0.0106,0.01,0.00875,0.00985,0.0088,0.0158,0.0113
00000000000000000814_0,1,0.06765,0.01545,0.0355,0.03275,0.02175,0.0315,0.0177,0.0217,0.0375,0.0209
000000000000000009d7_0,1,0.1289,0.1283,0.1255,0.1054,0.1115,0.1129,0.1006,0.11085,0.10585,0.095
000000000000000007ad_0,1,0.0357,0.0330499999999999,0.03625,0.03365,0.0327,0.0329,0.0349,0.03635,0.04075,0.0301
000000000000000003df_0,1,0.0544,0.04015,0.04625,0.0474,0.047,0.03455,0.0353,0.0358,0.0408,0.0776
00000000000000000a0d_0,1,0.0229,0.02085,0.0185,0.0236,0.0146,0.0298,0.0315,0.0233,0.0288,0.0133
000000000000000003ef_0,1,0.03595,0.0272,0.0375,0.0329,0.0348,0.024,0.0326,0.02795,0.0313,0.0236
000000000000000003b1_0,1,0.0391,0.0339,0.0347,0.0324,0.035,0.0312,0.0331,0.03585,0.0416,0.0301
000000000000000007b5_0,1,0.0346,0.0387,0.042,0.03685,0.034,0.03685,0.0422,0.0347,0.03605,0.0327
000000000000000003c3_0,1,0.0402,0.03305,0.0341,0.03235,0.0336,0.035,0.03165,0.036,0.036,0.0308
000000000000000003e2_0,1,0.0351,0.0252,0.03175,0.0275,0.03495,0.02505,0.0345,0.0245,0.0326,0.0261
000000000000000007d2_0,1,0.0776,0.06205,0.06245,0.058,0.0627,0.0534,0.06625,0.0559,0.0603,0.049
000000000000000003ae_0,1,0.0484,0.03305,0.03665,0.03215,0.03845,0.0327,0.0351,0.0335,0.0378,0.02935
00000000000000000422_0,1,0.0096,0.0112,0.0071,0.0078,0.0121,0.01095,0.0081,0.006,0.0112,0.0158
000000000000000007be_0,1,0.04805,0.03505,0.0364,0.03035,0.03295,0.0322,0.03285,0.03565,0.0381,0.028
000000000000000007a2_0,1,0.0343,0.04395,0.0357,0.0435,0.03415,0.0366,0.0342,0.0346,0.03505,0.02655
000000000000000007d7_0,1,0.09045,0.0937,0.077,0.1002,0.10285,0.1027999999999999,0.1207,0.10015,0.1188,0.04825
00000000000000000421_0,1,0.015,0.0121,0.0372,0.0124,0.05445,0.007,0.0102,0.0106,0.0143,0.0226
000000000000000007e1_0,1,0.058,0.04865,0.05375,0.0438,0.0438,0.0379,0.03665,0.0387,0.0445,0.0526
000000000000000007f8_0,1,0.0472,0.0354,0.0609,0.0262,0.05815,0.0438,0.0441,0.0392,0.0534,0.0453
000000000000000003ea_0,1,0.0628,0.0478,0.04745,0.0473,0.0443,0.0377,0.03835,0.04,0.0493,0.054
00000000000000000428_0,1,0.042,0.0182,0.0114,0.0527,0.06605,0.04165,0.04565,0.0648,0.0575,0.0713
00000000000000000834_0,1,0.0591,0.03605,0.0513999999999999,0.03925,0.043,0.04045,0.046,0.0403,0.0469,0.0459
000000000000000007f2_0,1,0.01875,0.011,0.01695,0.012,0.0541,0.01295,0.03465,0.01255,0.0396,0.0106
000000000000000003fc_0,1,0.06885,0.0436,0.0635,0.04615,0.0589,0.04935,0.0636,0.0491,0.06905,0.0406
00000000000000000806_0,1,0.1022,0.0466,0.08705,0.03705,0.0808,0.05175,0.0715499999999999,0.0409,0.0674,0.06295
000000000000000003f9_0,1,0.0348,0.0222,0.03625,0.0244,0.05175,0.0263,0.03945,0.019,0.0239,0.0185
000000000000000007f9_0,1,0.08315,0.0598,0.08895,0.0539,0.0539,0.0584,0.0832,0.0607,0.0743,0.0607
000000000000000009bf_0,1,0.06365,0.0255,0.0401,0.0378,0.0442,0.03595,0.03575,0.0404,0.0099,0.0317
000000000000000007fe_0,1,0.04975,0.0658,0.0731,0.0405,0.06455,0.03205,0.0509,0.0627,0.0715,0.0642
00000000000000000a0f_0,1,0.0513999999999999,0.0254,0.04325,0.0222,0.0373,0.01855,0.0383,0.0197,0.0282,0.03195
00000000000000000418_0,1,0.0563,0.0309,0.05225,0.0347,0.0555,0.0208,0.03905,0.0261,0.0292,0.03585
00000000000000000a11_0,1,0.04575,0.0403,0.05805,0.03875,0.05125,0.0481,0.0518,0.03165,0.0538,0.0492
000000000000000007ed_0,1,0.1058,0.092,0.11225,0.059,0.0699,0.0667,0.09335,0.0757,0.0813,0.0479
00000000000000000a12_0,1,0.04415,0.0216,0.0534,0.06605,0.0413,0.03735,0.0456,0.05425,0.0369,0.05615
000000000000000003ac_0,1,0.0441,0.032,0.0495,0.0388,0.0352,0.0356,0.04095,0.03345,0.04465,0.0366
0000000000000000040c_0,1,0.01005,0.01125,0.0146,0.0105,0.0105,0.0101,0.0126,0.0089,0.0082,0.0068
0000000000000000080e_0,1,0.00975,0.01175,0.0096,0.0117,0.0103,0.00975,0.0087,0.0081,0.0164,0.0106
00000000000000000818_0,1,0.04955,0.01075,0.0665,0.00915,0.0585,0.0111,0.0067,0.018,0.0126,0.058
000000000000000003e9_0,1,0.0574,0.0371,0.0499,0.026,0.0386,0.0296,0.0382,0.0308,0.03635,0.0271
00000000000000000771_0,1,0.0224,0.0181,0.02545,0.0233,0.02285,0.02085,0.0223,0.0224,0.0121,0.0188
000000000000000003fb_0,1,0.0624,0.0294,0.05295,0.0180999999999999,0.0451,0.0244,0.04045,0.0205,0.0442,0.0399
00000000000000000a13_0,1,0.20765,0.18465,0.206,0.20385,0.2139,0.1683,0.1801,0.1505,0.1647,0.1426
00000000000000000a14_0,1,0.0827,0.0907,0.0857,0.0849,0.0689,0.0854,0.0885,0.0669,0.0763,0.0734
00000000000000000778_0,1,0.0357,0.0224,0.0305,0.0368,0.02325,0.0319,0.0313,0.0316,0.0331,0.02105
000000000000000007b9_0,1,0.052,0.0395999999999999,0.0461,0.03605,0.0475,0.0366,0.0427,0.0439,0.0603,0.0329
0000000000000000081d_0,1,0.10095,0.1071,0.1727,0.1852,0.1893,0.20565,0.1531,0.1638,0.1682,0.1422
00000000000000000a16_0,1,0.04705,0.02695,0.0315,0.0205,0.0383,0.0228,0.03785,0.0284,0.044,0.0312
000000000000000007eb_0,1,0.0516,0.03435,0.0614,0.0327999999999999,0.0356,0.03555,0.04375,0.03945,0.05165,0.0366
000000000000000007f0_0,1,0.04705,0.0471,0.0594,0.0401,0.0472,0.0462,0.05855,0.04625,0.0646,0.04365
000000000000000009c3_0,1,0.0561,0.03385,0.0322,0.03335,0.0171,0.05225,0.02105,0.0392,0.014,0.0223
0000000000000000040a_0,1,0.0888,0.01775,0.0395999999999999,0.01825,0.054,0.0172,0.046,0.01815,0.0173,0.02375
000000000000000009de_0,1,0.0741,0.01965,0.0583,0.0184,0.0489,0.0156,0.04205,0.01715,0.04375,0.03365
00000000000000000426_0,1,0.0211,0.0122666666666666,0.013,0.0126,0.01595,0.0105,0.0199,0.0123,0.0108,0.00835
000000000000000009cf_0,1,0.0297,0.01535,0.03065,0.0161,0.0322,0.01505,0.02655,0.0149,0.021,0.01115
00000000000000000822_0,1,0.1555,0.1507,0.1594,0.1473,0.1577,0.14775,0.1593,0.1697,0.16505,0.154
00000000000000000401_0,1,0.0812,0.082,0.0922,0.0776,0.08605,0.08545,0.09915,0.1057,0.1211,0.1201
000000000000000009c0_0,1,0.1027999999999999,0.0812,0.10635,0.06705,0.085,0.0779,0.06605,0.0876,0.105,0.0957
000000000000000009e0_0,1,0.0231,0.0288,0.01885,0.0667,0.03695,0.01855,0.0347,0.05495,0.0556,0.043
00000000000000000410_0,1,0.0541,0.0402,0.06485,0.03285,0.054,0.0448,0.0471,0.035,0.04865,0.0465
000000000000000009e6_0,1,0.0326,0.0188,0.03925,0.01745,0.0156,0.01755,0.03505,0.02835,0.0136,0.0253499999999999
0000000000000000080c_0,1,0.0808,0.05345,0.07625,0.05165,0.06595,0.05465,0.05595,0.0459,0.056,0.0542
000000000000000009c8_0,1,0.08565,0.0896,0.0993,0.0966,0.1221,0.1062,0.025,0.1094,0.1042,0.0986
0000000000000000041c_0,1,0.1584,0.1525,0.15415,0.1366,0.1509,0.1636,0.17715,0.1371,0.1841,0.15855
000000000000000007f6_0,1,0.02715,0.0226,0.03245,0.0216,0.0384,0.0233,0.0354,0.0232,0.0331,0.0211
00000000000000000405_0,1,0.0396,0.02375,0.03475,0.0302,0.0321,0.0275,0.0339,0.0317,0.0362,0.0173
00000000000000000816_0,1,0.0805,0.0195,0.06055,0.0119,0.04585,0.0141,0.03895,0.0133,0.0142,0.0214
00000000000000000402_0,1,0.0899,0.065425,0.0759,0.0506,0.0746,0.05955,0.0754,0.0622,0.0662,0.0603
000000000000000007c6_0,1,0.08145,0.075,0.0792,0.0659,0.0775,0.0713,0.07565,0.0581,0.0689,0.0475
000000000000000009ba_0,1,0.23865,0.116,0.15505,0.1484,0.1533,0.104,0.11645,0.09975,0.1187,0.1515
0000000000000000041a_0,1,0.0103,0.0066,0.0096,0.006,0.00855,0.0077,0.01045,0.0068,0.0116,0.00615
0000000000000000042b_0,1,0.0557,0.073,0.0591,0.0449,0.0736,0.05205,0.0783,0.0361,0.0513,0.0507
00000000000000000429_0,1,0.134,0.159,0.1814,0.1147,0.1213,0.12905,0.168,0.1199,0.1213,0.0929
000000000000000007b4_0,1,0.02645,0.0181,0.0309,0.0196,0.0306,0.0287,0.0301,0.0249,0.04165,0.0373
000000000000000007fd_0,1,0.0354,0.0242,0.0293,0.0174,0.0303,0.021,0.02755,0.0241499999999999,0.024,0.0117
0000000000000000080f_0,1,0.03595,0.0288,0.0441,0.0249,0.03525,0.03915,0.03715,0.0379,0.036,0.03225
00000000000000000385_0,1,0.0335,0.0245,0.0335,0.0256999999999999,0.0335,0.0256,0.033,0.0228,0.03185,0.0354
000000000000000009bc_0,1,0.0693,0.1096,0.1339,0.1102,0.1314,0.0827,0.0951,0.09795,0.11525,0.0739
0000000000000000040f_0,1,0.03225,0.0361,0.0475,0.0286,0.0429,0.0364,0.04035,0.0332999999999999,0.03995,0.0404
0000000000000000081c_0,1,0.2801,0.24615,0.3024,0.2241,0.1796,0.2499,0.2675,0.2526,0.2589,0.1387
000000000000000007ff_0,1,0.057,0.0419,0.057,0.0242,0.0614,0.0559,0.05025,0.0411,0.0494,0.0394
00000000000000000805_0,1,0.0211,0.0711,0.0983,0.0563,0.0823,0.0664,0.05695,0.0813,0.0832,0.0807
0000000000000000081e_0,1,0.0504,0.0452,0.06615,0.0388,0.0559,0.0451,0.04325,0.0337,0.0519499999999999,0.0545
00000000000000000826_0,1,0.061,0.0225,0.0237,0.0428,0.02695,0.0433,0.0273,0.0303,0.06195,0.0905
00000000000000000414_0,1,0.0462,0.0524,0.0649,0.02525,0.06915,0.0304,0.05645,0.0286,0.0658,0.0573
00000000000000000810_0,1,0.0692,0.0152,0.06665,0.0177,0.0561,0.0372,0.0418,0.0175,0.0574,0.0484
00000000000000000828_0,1,0.12085,0.1032,0.0961,0.1193,0.1165,0.0873,0.0965,0.0769,0.0922,0.121
000000000000000009d5_0,1,0.1566,0.149,0.18935,0.1562,0.1971,0.1324,0.2229,0.223,0.1763,0.186
000000000000000003eb_0,1,0.057,0.0375,0.0577,0.03915,0.05035,0.0491,0.0521,0.0409,0.0462,0.0309
00000000000000000840_0,1,0.0639,0.0495,0.0583,0.0448,0.0485,0.0489,0.0409,0.0349,0.0467,0.0517
0000000000000000041e_0,1,0.02575,0.0151,0.0372,0.0115,0.0174,0.0317,0.0499,0.02355,0.04305,0.039
