system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000075_0,0.0427,0.0697,0,0.041100000000000005,0.0505,0.0395,0.0218,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,0.0511,0.0636,0,0.23570000000000002,0.0567,0.1575,0.09430000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019_0,0.0833,0.0891,0,0.262,0.0703,0.1492,0.07880000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071_0,0.0412,0.0637,0,0.1285,0.11800000000000001,0.2091,0.20090000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7_0,0.0845,0.115,0,0.0648,0.09040000000000001,0.050800000000000005,0.0363,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043d_0,0.04625,0.07615,0,0.3532,0.08560000000000001,0.2582,0.15895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486_0,0.0825,0.0952,0,0.29810000000000003,0.0825,0.27290000000000003,0.1573,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000519_0,0.10250000000000001,0.1125,0,0.0723,0.0955,0.061000000000000006,0.0505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,0.1197,0.12710000000000002,0,0.30690000000000006,0.11865,0.2587,0.15235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f8_0,0.1085,0.1193,0,0.38480000000000003,0.1029,0.2797,0.1711,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000112_0,0.0712,0.10880000000000001,0,0.2916,0.10010000000000001,0.2636,0.1952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000126_0,0.0422,0.06910000000000001,0,0.31900000000000006,0.0396,0.2172,0.11170000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4_0,0.0378,0.0623,0,0.30060000000000003,0.0539,0.18100000000000002,0.1043,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093e_0,0.0379,0.065,0,0.0758,0.0489,0.0594,0.0388,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a6_0,0.0324,0.049,0,0.36710000000000004,0.031,0.1626,0.0717,"{""type"":""MultiPoint"",""coordinates"":[]}"
