system:index,landcover,19-1_swir1,19-2_swir1,20-1_swir1,20-2_swir1,21-1_swir1,21-2_swir1,22-1_swir1,22-2_swir1,23-1_swir1,23-2_swir1
000000000000000009f6_0,1,0.1632,0.1395,0.13625,0.1574,0.13825,0.14065,0.116,0.13525,0.1437,0.0993
000000000000000009d8_0,1,0.15925,0.1313,0.1497,0.1443,0.1252,0.1377,0.155,0.1412,0.1825,0.1464
000000000000000009cd_0,1,0.10615,0.09105,0.0803,0.101,0.08195,0.0847,0.093,0.0986,0.0872,0.091
000000000000000009da_0,1,0.1072,0.087,0.0863,0.0996,0.0874,0.08885,0.08535,0.0843,0.0911,0.0951
000000000000000009f7_0,1,0.06925,0.0671,0.0551,0.0629,0.06225,0.0632,0.06415,0.0684,0.0683,0.0646
000000000000000009eb_0,1,0.0501,0.05355,0.08465,0.0724,0.07055,0.066,0.0675,0.0658,0.0668,0.0721499999999999
00000000000000000395_0,1,0.0866,0.08005,0.0707,0.0892,0.073,0.08635,0.0862,0.07725,0.0852,0.0763
0000000000000000076a_0,1,0.0703,0.05605,0.0606,0.0686,0.0681,0.06335,0.069,0.07405,0.0878,0.0593
00000000000000000772_0,1,0.07005,0.0729,0.0647,0.0713,0.0536,0.0677,0.0557,0.06255,0.0808,0.0558
000000000000000003a5_0,1,0.0814,0.081,0.072,0.0743,0.06535,0.0812,0.0706,0.0881,0.0911,0.0768
000000000000000003db_0,1,0.1142,0.1319,0.1156,0.13,0.1482,0.1175,0.1323,0.1408,0.1111,0.1389
000000000000000003ad_0,1,0.0777,0.0877,0.08005,0.08345,0.0856,0.0842,0.081,0.1003,0.11945,0.0876
000000000000000003af_0,1,0.0941,0.09135,0.0864,0.0975,0.0821,0.0856,0.09575,0.0879,0.099,0.0837
00000000000000000768_0,1,0.113,0.1308,0.1051,0.10675,0.09275,0.0918,0.08025,0.1054,0.1065,0.1313
000000000000000009f4_0,1,0.0861,0.0841,0.094,0.0924,0.082,0.0909,0.0905,0.1024,0.0828,0.0941
000000000000000007a0_0,1,0.05415,0.0386,0.0446,0.0417,0.0278,0.0239,0.01655,0.0223,0.0381,0.0123
000000000000000007a6_0,1,0.1046,0.0925,0.089,0.1078,0.07495,0.09685,0.0806,0.0738,0.0976,0.0751
0000000000000000077a_0,1,0.1557,0.172,0.1415,0.138,0.1363,0.1337,0.1162,0.1527,0.1419,0.1502
000000000000000009f1_0,1,0.0433,0.0447,0.0484,0.0434,0.0527,0.1925,0.0283,0.0232,0.0474,0.0086
000000000000000007a7_0,1,0.0674,0.07105,0.0645,0.075,0.0619,0.0744,0.0645,0.07375,0.0772,0.0618
000000000000000009b8_0,1,0.0621,0.051,0.0504,0.0637,0.0632,0.0565,0.0524,0.0575,0.0578,0.0559
00000000000000000774_0,1,0.1489,0.1584,0.1328,0.1415,0.1311,0.1313,0.1215,0.1303,0.1372,0.13985
0000000000000000076e_0,1,0.11405,0.1232,0.1202,0.13595,0.1183,0.1117,0.1206,0.12335,0.1313,0.1164
00000000000000000779_0,1,0.08975,0.0778,0.0813,0.0864,0.079,0.0811,0.08035,0.0909,0.0922,0.0799
000000000000000009cb_0,1,0.1429,0.1238,0.1296,0.12735,0.1286,0.1194,0.1143,0.06825,0.13735,0.1348
00000000000000000384_0,1,0.1353,0.1409,0.1187,0.1246,0.1169,0.11095,0.09975,0.1272,0.1349,0.12885
000000000000000009c9_0,1,0.1142,0.1054,0.0945,0.09955,0.123,0.0945,0.1151,0.1012,0.1246,0.0957
00000000000000000796_0,1,0.1158,0.1252,0.1003,0.1151,0.10335,0.1233,0.0972,0.1036,0.09755,0.1139
000000000000000009f8_0,1,0.0884,0.09575,0.0864,0.0909,0.0905,0.0731,0.0867,0.08565,0.089,0.0928
000000000000000009bb_0,1,0.0958,0.083,0.09065,0.0937,0.0801,0.0879,0.08465,0.09245,0.0963,0.0952
0000000000000000039d_0,1,0.0821,0.08815,0.0733,0.0853,0.0846,0.0836,0.0811,0.0901,0.0829,0.0858
000000000000000009f5_0,1,0.169,0.11335,0.1001,0.11475,0.10595,0.1006,0.1134,0.109,0.1099,0.1103
000000000000000003a0_0,1,0.1211,0.0988,0.1145,0.09795,0.0924,0.0965,0.1043999999999999,0.1142,0.0983,0.0933
00000000000000000a56_0,1,0.12205,0.1096,0.09585,0.11285,0.1005,0.10295,0.1068,0.1032,0.1002,0.10615
000000000000000009ca_0,1,0.1522,0.1385,0.1527,0.1645,0.1547,0.1414,0.16205,0.1528,0.1608,0.1484
00000000000000000388_0,1,0.1323,0.1452,0.1235,0.1259,0.11005,0.12065,0.1132,0.14235,0.1415,0.1519
0000000000000000079e_0,1,0.1307,0.1473,0.1264,0.1235,0.11665,0.10665,0.12115,0.11715,0.1239,0.1232
000000000000000003a9_0,1,0.1173,0.0951,0.1173,0.0948,0.096,0.10925,0.10555,0.0985,0.1278,0.0973
000000000000000009db_0,1,0.0887,0.0915,0.083,0.0918,0.0838,0.0802,0.0865,0.0878,0.0978,0.0915
000000000000000009d6_0,1,0.0841,0.0913,0.1023,0.09155,0.082,0.0851,0.092,0.086,0.08,0.0782
0000000000000000037e_0,1,0.0671,0.0562,0.0605,0.0623,0.05955,0.0606,0.0526,0.068,0.0697,0.0568
0000000000000000077c_0,1,0.0713,0.0632,0.0674,0.06845,0.0575,0.0647,0.0573,0.0721,0.0707,0.0594
00000000000000000386_0,1,0.0959,0.08335,0.0871,0.0823,0.0913,0.0836,0.1,0.0903,0.0971,0.0766
0000000000000000077f_0,1,0.0737,0.0569,0.0553,0.06,0.0484,0.046,0.0498,0.0638,0.0665999999999999,0.056
00000000000000000770_0,1,0.09835,0.0739,0.0818,0.0862,0.0789,0.07885,0.0927,0.09,0.09915,0.08315
00000000000000000387_0,1,0.06835,0.0601,0.0689,0.0718,0.06915,0.0651,0.0557,0.0698,0.06795,0.0556
0000000000000000038b_0,1,0.10715,0.094,0.0889,0.09825,0.03315,0.0302,0.0508,0.10685,0.063,0.0711
000000000000000007cf_0,1,0.08315,0.091,0.0762,0.08225,0.07905,0.07905,0.0886,0.07735,0.0964,0.0857
000000000000000007d6_0,1,0.0209,0.0146,0.0142,0.0186,0.0192,0.0132,0.01795,0.019,0.0209,0.0166
0000000000000000076c_0,1,0.1246,0.12495,0.1147,0.1082,0.118,0.1064,0.1135,0.1169,0.124,0.126
00000000000000000397_0,1,0.03675,0.04195,0.0474,0.045,0.0358,0.0394,0.0361,0.0401,0.0613,0.0238
000000000000000009f9_0,1,0.06015,0.0535,0.0438,0.0459,0.041,0.051,0.0496,0.05425,0.0647,0.0549
000000000000000009fa_0,1,0.06975,0.0558,0.05205,0.0607,0.0505,0.0633,0.0667,0.0698,0.063,0.0719
0000000000000000078f_0,1,0.0987,0.0985,0.0923,0.0976,0.0914,0.08715,0.09025,0.0952,0.1062,0.095
000000000000000007c1_0,1,0.0856,0.0829,0.0722,0.0844,0.0747,0.0779,0.0671,0.08165,0.0769,0.0676
000000000000000007cb_0,1,0.089,0.0663,0.068,0.05885,0.0511,0.0616,0.0618,0.055,0.04525,0.0307
000000000000000003c1_0,1,0.1248,0.0951,0.0954,0.0974,0.0936,0.1039,0.10425,0.1067,0.1147499999999999,0.0933
00000000000000000769_0,1,0.07855,0.0714,0.0733,0.0673,0.0648,0.0687,0.06835,0.0703,0.0814,0.0586
000000000000000007d8_0,1,0.1515,0.16435,0.1563,0.1538,0.1589,0.1288,0.1724,0.1554,0.1305,0.1522
000000000000000003a1_0,1,0.1177,0.0985,0.10785,0.09595,0.0906,0.08495,0.1048,0.105,0.1135,0.0922
000000000000000003c9_0,1,0.19135,0.1826,0.1755,0.18805,0.1629,0.18335,0.1566,0.17345,0.1774,0.1836
000000000000000003e0_0,1,0.0893,0.0951,0.0821,0.0866,0.0775,0.0842499999999999,0.0883,0.0908,0.0971,0.0794
000000000000000009d1_0,1,0.18495,0.1915,0.2122,0.19385,0.2123,0.1956999999999999,0.1949,0.18535,0.1956,0.179
00000000000000000777_0,1,0.1009,0.1018,0.09315,0.0949,0.081,0.09235,0.1033,0.0951,0.10355,0.09085
000000000000000007b7_0,1,0.086,0.0716,0.0685,0.0763,0.0747,0.07935,0.0754,0.0664,0.0843,0.0709
000000000000000003a2_0,1,0.1014,0.0886,0.0936,0.1052,0.1068,0.1011,0.1111,0.1068,0.11355,0.0908
00000000000000000790_0,1,0.05985,0.052,0.0542,0.04495,0.085,0.0441,0.04095,0.0463,0.0781,0.0651
00000000000000000786_0,1,0.1785,0.12135,0.12295,0.11765,0.0904,0.1013,0.0879,0.105,0.11625,0.0762
00000000000000000789_0,1,0.0831,0.06705,0.0831,0.0909,0.0871,0.0657,0.0862,0.0843,0.0743,0.07115
0000000000000000039c_0,1,0.11095,0.096,0.0842,0.1037,0.08195,0.09145,0.0964,0.0958,0.092,0.081
000000000000000009fb_0,1,0.05695,0.0557,0.0646,0.0756,0.0513999999999999,0.0616,0.0643,0.0672,0.0714,0.05335
000000000000000003ed_0,1,0.2259,0.1838,0.1897,0.18115,0.1493,0.1582,0.1595,0.1606,0.2298,0.136
000000000000000003c4_0,1,0.07465,0.0358,0.0528,0.09035,0.0764999999999999,0.0363,0.0305,0.0221,0.08,0.015
000000000000000009e4_0,1,0.1456,0.1218,0.1252,0.1331,0.12555,0.1582,0.1611,0.16635,0.1896,0.1616
0000000000000000077b_0,1,0.1298,0.1049,0.1095,0.08915,0.0939,0.0926,0.1004,0.0999,0.1017,0.0945
000000000000000007a1_0,1,0.1121,0.09695,0.0907,0.0996,0.1043,0.10275,0.0982,0.10265,0.1294,0.1045
0000000000000000077d_0,1,0.09775,0.08385,0.081,0.09035,0.08555,0.0816,0.0779,0.0862,0.0937,0.084
000000000000000003b5_0,1,0.0972,0.08365,0.0931,0.1056,0.0903,0.0901,0.0869,0.09255,0.0969,0.09445
000000000000000003e3_0,1,0.03845,0.0325,0.032,0.037,0.0217,0.0318,0.0305,0.03905,0.0412,0.0219
000000000000000007bc_0,1,0.093,0.098,0.0764999999999999,0.0885,0.0966,0.08245,0.0894,0.044,0.1065,0.0959
0000000000000000038f_0,1,0.0739,0.05915,0.0657,0.08085,0.0629,0.0617,0.0821,0.0829,0.0743,0.05985
000000000000000003a4_0,1,0.096,0.0981,0.0996,0.1128,0.0903,0.0887,0.0997,0.0897,0.0977,0.0954
000000000000000007ab_0,1,0.1178,0.0868,0.1079,0.079,0.0804,0.08285,0.0789,0.0845,0.0915,0.07425
0000000000000000076d_0,1,0.1532,0.18215,0.1484,0.1546,0.1387,0.13835,0.14265,0.1478,0.1473,0.14935
000000000000000003dc_0,1,0.1235,0.1223,0.1122,0.1228,0.1081,0.1087,0.1148,0.1141,0.1338,0.124
000000000000000009fc_0,1,0.0955,0.077,0.09375,0.0943,0.08625,0.1005,0.0863,0.0944,0.09425,0.09275
000000000000000003a6_0,1,0.0868,0.0754,0.0811,0.1004,0.0704,0.0785,0.0845,0.0891,0.08265,0.08075
000000000000000007ca_0,1,0.08885,0.09275,0.0866,0.0848,0.0883,0.0898,0.0929,0.0876,0.1027,0.0897
0000000000000000038c_0,1,0.0882,0.089,0.08485,0.08055,0.09165,0.0882,0.0872,0.0993,0.0789,0.0867
000000000000000003e1_0,1,0.04825,0.05345,0.0415,0.0504,0.0569,0.0431,0.0486,0.0381,0.0539,0.0553
000000000000000003a3_0,1,0.1379,0.1037,0.1065,0.0984,0.0844,0.11855,0.1266,0.1128,0.1674,0.12
00000000000000000791_0,1,0.1112,0.0992,0.1025,0.1187,0.10915,0.09975,0.1184,0.11745,0.1165,0.116
0000000000000000039e_0,1,0.12885,0.0888,0.0967,0.0831,0.0883,0.0824,0.0977,0.095,0.1058,0.08
00000000000000000802_0,1,0.0196,0.0149,0.0325,0.0138,0.02325,0.02,0.0087,0.0225,0.0228,0.0171
000000000000000003c6_0,1,0.1847,0.15595,0.1498,0.143,0.1079,0.1469,0.1258,0.1434,0.14835,0.10435
000000000000000007a3_0,1,0.1184,0.10575,0.102,0.12635,0.1121,0.0954,0.1176,0.12875,0.1278,0.10675
00000000000000000381_0,1,0.058,0.0507,0.0615,0.0664,0.05025,0.05775,0.064,0.0646,0.0646,0.05085
000000000000000007ba_0,1,0.0795,0.0839,0.0755,0.0735,0.0742,0.07515,0.078,0.0684,0.0777,0.0703
000000000000000009c7_0,1,0.1076,0.0886,0.0919,0.105,0.0979,0.0951,0.1053,0.0855,0.0965,0.0908
0000000000000000079a_0,1,0.1001,0.0942,0.0904,0.1027,0.09535,0.1012,0.1062,0.1149,0.1025,0.1105
000000000000000007a5_0,1,0.10875,0.0932,0.0945,0.0985,0.09185,0.0946,0.1047,0.1043,0.1148,0.0935
00000000000000000839_0,1,0.1519,0.137,0.1306,0.102,0.0673,0.1545,0.1287,0.12865,0.1888,0.0542
00000000000000000399_0,1,0.13215,0.1245,0.09845,0.1177,0.1116,0.1109,0.1039,0.1331999999999999,0.1328,0.1149
000000000000000009fd_0,1,0.182,0.16845,0.167,0.1905,0.18015,0.1792,0.1786,0.1787,0.18695,0.1772
0000000000000000079c_0,1,0.14695,0.0974,0.1074,0.0916,0.09355,0.0916,0.09915,0.10055,0.1108,0.0869
000000000000000007dd_0,1,0.0891,0.0805,0.0719,0.0858,0.0838,0.0823,0.0896,0.0878,0.0906,0.086
00000000000000000773_0,1,0.13225,0.1535,0.121,0.12295,0.1219,0.1132,0.1068,0.1202,0.1189,0.1373
000000000000000003aa_0,1,0.0958,0.08975,0.0896,0.11055,0.0963,0.09625,0.1006,0.102,0.1002,0.0919
000000000000000007e6_0,1,0.19555,0.1899,0.19675,0.1863,0.1942,0.18315,0.2024,0.1635,0.1912,0.086
000000000000000007a8_0,1,0.10775,0.1539,0.1434,0.071,0.0533,0.08065,0.0839,0.1163,0.0737,0.0522
000000000000000007cd_0,1,0.1075,0.101,0.09125,0.107,0.0994,0.09625,0.1059,0.0969,0.1204,0.1069
000000000000000009c1_0,1,0.07815,0.08555,0.1023,0.1064,0.1198,0.08025,0.1032,0.095,0.0996,0.1095
000000000000000007a9_0,1,0.07775,0.07785,0.0722,0.0816,0.0774,0.0783,0.089,0.0858,0.08955,0.087
00000000000000000383_0,1,0.0739,0.0561,0.06655,0.0572,0.0552,0.06055,0.05935,0.0554,0.0665999999999999,0.0488
000000000000000007e7_0,1,0.0949,0.1156,0.126,0.1193,0.1241,0.1094,0.1324,0.0686,0.0752,0.0821
00000000000000000798_0,1,0.1034,0.0805,0.0923,0.0774,0.0789,0.08235,0.0763,0.0893,0.107,0.07835
000000000000000007c5_0,1,0.02925,0.0429,0.0706,0.023,0.0479,0.05035,0.1462,0.0364,0.0723,0.07
000000000000000003bb_0,1,0.0359,0.0371,0.0321,0.0397,0.0314,0.0338,0.0284,0.034,0.0438,0.0332
00000000000000000780_0,1,0.101,0.1007,0.1052,0.1044,0.09895,0.09045,0.1283,0.11515,0.1149,0.1016
000000000000000007ac_0,1,0.1058,0.0863,0.098,0.1182,0.10845,0.1071,0.11565,0.12155,0.1377,0.0999
000000000000000007d1_0,1,0.07295,0.0694,0.0566,0.0513,0.04225,0.05295,0.0745,0.0518,0.0694,0.0394
000000000000000007fc_0,1,0.02535,0.03265,0.0215,0.0287,0.0248,0.0256999999999999,0.0244,0.0252,0.0345,0.0258
00000000000000000800_0,1,0.0332,0.022,0.0167,0.0344,0.0343,0.03195,0.02895,0.03135,0.0387,0.0302
000000000000000007bf_0,1,0.10325,0.07855,0.0798,0.0839,0.09415,0.086,0.08875,0.0999,0.10045,0.0742
000000000000000003b6_0,1,0.115,0.1032,0.09905,0.1117,0.0933,0.1036,0.0989,0.1004,0.1057,0.0966
0000000000000000079b_0,1,0.0547,0.0375,0.0443,0.03235,0.0777,0.07345,0.1111,0.04065,0.1541,0.025
000000000000000007ae_0,1,0.14635,0.1255,0.1295,0.135,0.10075,0.1353,0.1202,0.1296,0.1477,0.1009
000000000000000007e2_0,1,0.07995,0.06895,0.0692,0.061,0.0744,0.0741,0.0643,0.0622,0.0745,0.0618
000000000000000003ba_0,1,0.135,0.10635,0.1236,0.10845,0.0939,0.0887,0.1058,0.1106,0.1155,0.1019
000000000000000007ea_0,1,0.05785,0.0499,0.0519,0.0634,0.0786,0.0499,0.0494,0.0604,0.0513999999999999,0.0573
000000000000000003f2_0,1,0.134,0.12725,0.1289,0.1247,0.1275,0.1246,0.1347,0.1127,0.1483,0.1234
000000000000000009e2_0,1,0.0685,0.1161,0.1286,0.1124,0.09715,0.1315,0.1535,0.1331,0.12205,0.1311
000000000000000007ee_0,1,0.0912,0.0923,0.0815,0.09,0.085,0.0878,0.0856,0.0721,0.0845,0.0797
000000000000000009ce_0,1,0.1053,0.0499,0.0545,0.0458,0.0759,0.04845,0.16525,0.0996,0.11715,0.0655
000000000000000009e7_0,1,0.0422,0.0287,0.006,0.0176,0.0159,0.0076,0.1003,0.0318,0.0485,0.0163
00000000000000000382_0,1,0.12205,0.1163,0.12175,0.1226,0.10935,0.11215,0.1089,0.12195,0.133,0.11595
0000000000000000037f_0,1,0.0706499999999999,0.05895,0.06575,0.0659,0.0679,0.0598,0.0601499999999999,0.0699,0.06845,0.0631
000000000000000003d5_0,1,0.1901,0.21,0.1968,0.1159,0.0962,0.1387,0.1157,0.1496,0.1558,0.1128
00000000000000000a31_0,1,0.08625,0.0935,0.0971,0.0887,0.0781,0.08775,0.0804,0.09115,0.0855,0.0793
000000000000000007d0_0,1,0.0874,0.0924,0.0747,0.09055,0.0714,0.08365,0.078,0.0655,0.0938,0.0694
00000000000000000419_0,1,0.0176,0.0193,0.0193,0.0139,0.0111,0.022,0.0153,0.0232,0.0242,0.0097
000000000000000003e6_0,1,0.1502,0.10205,0.11265,0.1127,0.111,0.0964,0.10515,0.0985,0.0897,0.1006
000000000000000007aa_0,1,0.1428,0.10255,0.10855,0.0909,0.0988,0.0967,0.10105,0.0855,0.1069,0.0978
000000000000000003ca_0,1,0.1351,0.12015,0.1296,0.12945,0.116,0.1268,0.1196,0.1316,0.1447,0.1406
000000000000000007b6_0,1,0.15295,0.1215,0.1363,0.135,0.14445,0.1397,0.1302,0.1284,0.1427,0.112
000000000000000003b3_0,1,0.1294,0.0969,0.1073,0.0849,0.0949,0.0873,0.1007,0.0849,0.1042,0.0916
0000000000000000038e_0,1,0.09175,0.0955,0.0969,0.0963,0.09555,0.0863,0.0819,0.0947,0.0949,0.1032
000000000000000003bf_0,1,0.07545,0.06135,0.0678,0.0681,0.073,0.07165,0.07665,0.1078,0.0983,0.0758
000000000000000003f3_0,1,0.0961,0.0984,0.0849,0.0901,0.0901,0.09725,0.0976,0.08035,0.0913,0.0905
000000000000000003cb_0,1,0.0939,0.08965,0.07845,0.0927,0.0893,0.0773,0.0883,0.08705,0.0952,0.0838
000000000000000003d1_0,1,0.11045,0.0905,0.0966,0.1155,0.1184,0.08425,0.10545,0.115,0.1098,0.1074
0000000000000000082f_0,1,0.10195,0.08775,0.10625,0.1048,0.1187,0.1105,0.1153,0.10775,0.1179,0.10655
000000000000000007cc_0,1,0.07935,0.0615,0.0695,0.0659,0.07095,0.0614,0.05045,0.0769,0.08885,0.0816
000000000000000007df_0,1,0.0914,0.0854999999999999,0.0818,0.058,0.075,0.0731499999999999,0.0747,0.0715,0.0736,0.0656
000000000000000007b0_0,1,0.11925,0.11905,0.1287,0.1134,0.113,0.132,0.13205,0.1202,0.1368,0.13215
00000000000000000403_0,1,0.0687,0.0884,0.0598,0.0698,0.0685,0.06725,0.0788,0.08135,0.0875,0.0873
00000000000000000380_0,1,0.0977,0.0777,0.09215,0.0685,0.08835,0.0878,0.0797,0.0904,0.09275,0.0917
00000000000000000394_0,1,0.1343,0.10315,0.10205,0.0869,0.0932,0.08965,0.0975,0.0866,0.1045,0.0915
000000000000000003d3_0,1,0.1417,0.09665,0.10855,0.092,0.112,0.08685,0.0944,0.0552,0.0766,0.0765
000000000000000009b9_0,1,0.07115,0.0636,0.0953,0.0657,0.0631,0.0879,0.0855,0.0531,0.0913,0.03605
000000000000000007c2_0,1,0.139,0.0951,0.10975,0.09065,0.1062,0.0872,0.0999,0.0923,0.0908,0.09485
000000000000000003f6_0,1,0.0886,0.0626,0.0529,0.0456499999999999,0.0441,0.0654,0.0615,0.0650999999999999,0.0659,0.0322
000000000000000007e8_0,1,0.04575,0.03975,0.0383,0.0374,0.0194,0.0414,0.03,0.03085,0.0414,0.0143
000000000000000009e8_0,1,0.0645,0.0546,0.0753,0.08425,0.0583,0.0622,0.0683,0.0694,0.06895,0.0558
000000000000000003b8_0,1,0.1409,0.09225,0.113,0.08715,0.11745,0.0865,0.1,0.0899,0.0914,0.10195
000000000000000007b2_0,1,0.1492,0.0937,0.0936,0.0932,0.1,0.0894,0.09525,0.0858,0.1029,0.09885
0000000000000000040e_0,1,0.0676,0.07805,0.081,0.06705,0.06945,0.0561,0.0857,0.06685,0.0821,0.0795
000000000000000007c7_0,1,0.0978,0.1108,0.0905,0.0909,0.0948,0.08625,0.098,0.0895,0.0989,0.10265
000000000000000003f5_0,1,0.0599,0.053,0.0357,0.052,0.06225,0.0581,0.0685,0.0481,0.0611,0.0531
00000000000000000412_0,1,0.08965,0.06575,0.0477,0.0874,0.0626,0.07905,0.0538,0.0627,0.0458,0.0781
00000000000000000391_0,1,0.1282,0.1088,0.11785,0.1019,0.1049,0.10145,0.10925,0.1212,0.1281,0.0972
00000000000000000767_0,1,0.0685,0.0688,0.0751,0.0808,0.0713,0.0682,0.09895,0.0748,0.084,0.0647
000000000000000007e3_0,1,0.1122,0.0598,0.0817,0.07925,0.0733,0.0686,0.0631,0.0624,0.0769,0.0651
0000000000000000083f_0,1,0.09365,0.10475,0.0846,0.10265,0.09405,0.09105,0.098,0.083,0.0928,0.0958
00000000000000000804_0,1,0.2434,0.22465,0.2174,0.2213,0.2182,0.2414,0.2526,0.2311,0.28365,0.2518
000000000000000003b2_0,1,0.1122,0.10785,0.115,0.0947,0.09295,0.0857,0.1025,0.0946,0.1108,0.0882
000000000000000009fe_0,1,0.1366,0.1215,0.12705,0.109,0.1207,0.10855,0.11275,0.1177,0.1304,0.1078
000000000000000009ff_0,1,0.102,0.0806,0.1076,0.12605,0.0759,0.0759,0.0709,0.0724,0.104,0.0824
00000000000000000396_0,1,0.1157,0.0948,0.10615,0.0898,0.0793,0.09235,0.0899,0.0904,0.1068,0.0886
000000000000000003ce_0,1,0.1269,0.07875,0.1031,0.0676,0.0981,0.0676,0.08345,0.0762,0.0828,0.08455
000000000000000009d9_0,1,0.1839,0.20035,0.169,0.1315,0.1306,0.15855,0.1674,0.18765,0.1718,0.2128
000000000000000003ec_0,1,0.1694,0.1293,0.1408,0.1595,0.1621,0.13065,0.1167,0.13155,0.1195,0.1258
000000000000000003fe_0,1,0.06,0.0753,0.0518,0.0625,0.0898,0.073,0.0691,0.04475,0.0614,0.0822
000000000000000009e1_0,1,0.0854,0.0868,0.0839,0.0615,0.0861,0.0782,0.0911,0.08705,0.1093,0.08755
00000000000000000784_0,1,0.09905,0.0837,0.08835,0.0797,0.0932,0.07845,0.0807,0.0926,0.1017,0.098
00000000000000000a01_0,1,0.0878,0.0613,0.098,0.0679,0.0923,0.0635,0.0957,0.07525,0.0717,0.0752
00000000000000000a00_0,1,0.16535,0.12835,0.1571,0.1477,0.13195,0.1471,0.18205,0.1391,0.2148,0.1205
000000000000000003e8_0,1,0.149,0.1169,0.1219,0.1762,0.127,0.1455,0.1196,0.08565,0.102,0.1354
00000000000000000a02_0,1,0.08,0.0805,0.07535,0.0968,0.0904,0.08595,0.0953,0.0968,0.10815,0.08435
00000000000000000a03_0,1,0.08945,0.0732,0.07015,0.0603,0.08525,0.0511,0.0606,0.0892,0.1071,0.0461
000000000000000009d2_0,1,0.0642,0.052,0.06055,0.0604,0.05725,0.058,0.0529,0.06,0.0662,0.0541
000000000000000007d5_0,1,0.1596,0.145,0.1486,0.1327,0.12865,0.1438,0.1021,0.1392,0.11715,0.1181
000000000000000003d6_0,1,0.09555,0.0961,0.0802,0.0766,0.1091,0.0798,0.0915,0.095,0.0954,0.0937
000000000000000009d3_0,1,0.1294,0.0985,0.10655,0.08845,0.0862,0.0914,0.09635,0.0991,0.1077,0.0929
000000000000000003c7_0,1,0.1293,0.11455,0.1138,0.107,0.1034,0.11065,0.11375,0.1078,0.1162,0.11675
000000000000000009f0_0,1,0.10775,0.10155,0.08475,0.126,0.2327,0.12585,0.1285,0.1328,0.1503,0.1483
000000000000000003bc_0,1,0.133,0.0882,0.1086,0.08865,0.0975,0.08495,0.0965,0.0865,0.09445,0.102
000000000000000009ec_0,1,0.1115,0.0806,0.0957,0.0757,0.0865,0.07715,0.09015,0.0796,0.096,0.0758
00000000000000000812_0,1,0.0953,0.0809,0.0733,0.0863,0.091,0.0881,0.1009,0.076,0.091,0.1031
000000000000000003dd_0,1,0.09875,0.1099,0.12045,0.0733,0.0996,0.0811,0.09615,0.1068,0.109,0.0999
00000000000000000a06_0,1,0.1136,0.07645,0.08165,0.076,0.1012,0.0783,0.0963,0.0815,0.0785,0.0792
0000000000000000038d_0,1,0.1245,0.0966,0.1047,0.0907,0.0978,0.08545,0.10265,0.0897,0.1181,0.0816
000000000000000007d3_0,1,0.1167,0.11055,0.1376,0.1183,0.1207,0.106,0.1118,0.1198,0.1306,0.1069
00000000000000000781_0,1,0.085,0.0677,0.0857,0.0751,0.076,0.064,0.07015,0.0706,0.0771,0.06325
000000000000000007da_0,1,0.1015,0.0756,0.0998,0.0682,0.103,0.1106,0.0462,0.0434,0.0854,0.04455
00000000000000000389_0,1,0.12465,0.15175,0.135,0.1353,0.1307,0.13085,0.1379,0.1382499999999999,0.145,0.1289
0000000000000000039a_0,1,0.1504,0.1368,0.12775,0.1471,0.1329,0.1256,0.15935,0.1174,0.1547,0.1268
0000000000000000078b_0,1,0.1522,0.11255,0.1177,0.09395,0.0995,0.10825,0.1022,0.0894,0.1061,0.1024
000000000000000009be_0,1,0.0629,0.0657,0.07915,0.08995,0.0741,0.0619,0.0684,0.0847,0.0715499999999999,0.0659
000000000000000003bd_0,1,0.1334,0.09305,0.10885,0.0936,0.09985,0.08955,0.0991,0.09,0.09615,0.09475
00000000000000000406_0,1,0.02105,0.01345,0.0157,0.0149,0.0098,0.0225,0.0169,0.0234,0.1313,0.0429
000000000000000007f4_0,1,0.0278,0.0255,0.0254,0.0274,0.0234,0.0234,0.0185,0.023,0.0308,0.0256999999999999
000000000000000003de_0,1,0.0988,0.1036,0.1066,0.1115,0.11845,0.08855,0.11075,0.11025,0.11285,0.10965
000000000000000003ab_0,1,0.1299,0.098,0.10755,0.1068,0.0957,0.0989,0.10115,0.09455,0.1139,0.0916
000000000000000003c5_0,1,0.1344,0.1,0.1122,0.0918,0.096,0.1045,0.102,0.0908,0.1083,0.0924
000000000000000003cc_0,1,0.1329,0.0993,0.11,0.0899,0.0851,0.10095,0.10065,0.1006,0.1083,0.1011
000000000000000003d2_0,1,0.13855,0.14755,0.14075,0.1448,0.1221,0.14225,0.15125,0.1402,0.162,0.17245
000000000000000007ef_0,1,0.032,0.02375,0.0272,0.04695,0.03555,0.024,0.0253,0.0234,0.0326,0.02115
000000000000000003c0_0,1,0.1322,0.10445,0.0963,0.0938,0.0873,0.08775,0.0964,0.0982,0.1051,0.0858
00000000000000000a45_0,1,0.084,0.0783,0.1139,0.0813,0.074,0.0725,0.0669,0.0826,0.0808,0.0674
000000000000000003be_0,1,0.1101999999999999,0.08365,0.0851,0.0814,0.09655,0.0847,0.09305,0.086,0.1216,0.0845
000000000000000007f5_0,1,0.0407,0.0432,0.0317,0.03835,0.0607,0.03755,0.0345,0.0356,0.0391,0.046
000000000000000007b1_0,1,0.1193,0.10135,0.1249,0.1007,0.1077,0.0946,0.1003,0.0961,0.0982,0.0877
